2019-05-05 17:25:20,882: Mouse moved to (618, 397)
2019-05-05 17:25:20,889: Mouse moved to (616, 395)
2019-05-05 17:25:20,896: Mouse moved to (611, 391)
2019-05-05 17:25:20,904: Mouse moved to (609, 389)
2019-05-05 17:25:20,912: Mouse moved to (602, 389)
2019-05-05 17:25:20,920: Mouse moved to (598, 389)
2019-05-05 17:25:20,929: Mouse moved to (593, 390)
2019-05-05 17:25:20,936: Mouse moved to (587, 393)
2019-05-05 17:25:20,944: Mouse moved to (580, 394)
2019-05-05 17:25:20,952: Mouse moved to (570, 396)
2019-05-05 17:25:20,960: Mouse moved to (562, 397)
2019-05-05 17:25:20,968: Mouse moved to (549, 401)
2019-05-05 17:25:20,976: Mouse moved to (535, 405)
2019-05-05 17:25:20,983: Mouse moved to (521, 409)
2019-05-05 17:25:20,991: Mouse moved to (502, 415)
2019-05-05 17:25:20,999: Mouse moved to (482, 422)
2019-05-05 17:25:21,007: Mouse moved to (463, 426)
2019-05-05 17:25:21,015: Mouse moved to (441, 435)
2019-05-05 17:25:21,024: Mouse moved to (414, 444)
2019-05-05 17:25:21,032: Mouse moved to (389, 451)
2019-05-05 17:25:21,039: Mouse moved to (365, 459)
2019-05-05 17:25:21,047: Mouse moved to (339, 465)
2019-05-05 17:25:21,055: Mouse moved to (317, 471)
2019-05-05 17:25:21,063: Mouse moved to (295, 475)
2019-05-05 17:25:21,071: Mouse moved to (275, 479)
2019-05-05 17:25:21,078: Mouse moved to (253, 485)
2019-05-05 17:25:21,086: Mouse moved to (233, 487)
2019-05-05 17:25:21,094: Mouse moved to (217, 491)
2019-05-05 17:25:21,102: Mouse moved to (201, 493)
2019-05-05 17:25:21,111: Mouse moved to (191, 497)
2019-05-05 17:25:21,118: Mouse moved to (181, 497)
2019-05-05 17:25:21,126: Mouse moved to (173, 497)
2019-05-05 17:25:21,134: Mouse moved to (168, 497)
2019-05-05 17:25:21,143: Mouse moved to (162, 497)
2019-05-05 17:25:21,150: Mouse moved to (159, 497)
2019-05-05 17:25:21,158: Mouse moved to (157, 497)
2019-05-05 17:25:21,165: Mouse moved to (154, 497)
2019-05-05 17:25:21,173: Mouse moved to (153, 499)
2019-05-05 17:25:21,182: Mouse moved to (151, 499)
2019-05-05 17:25:21,189: Mouse moved to (150, 500)
2019-05-05 17:25:21,197: Mouse moved to (149, 500)
2019-05-05 17:25:21,205: Mouse moved to (148, 500)
2019-05-05 17:25:21,213: Mouse moved to (148, 501)
2019-05-05 17:25:21,221: Mouse moved to (147, 502)
2019-05-05 17:25:21,237: Mouse moved to (146, 503)
2019-05-05 17:25:21,245: Mouse moved to (146, 504)
2019-05-05 17:25:21,253: Mouse moved to (145, 506)
2019-05-05 17:25:21,260: Mouse moved to (144, 509)
2019-05-05 17:25:21,268: Mouse moved to (143, 510)
2019-05-05 17:25:21,268: Mouse scrolled at (143, 510)(0, -1)
2019-05-05 17:25:21,276: Mouse moved to (143, 512)
2019-05-05 17:25:21,284: Mouse moved to (143, 513)
2019-05-05 17:25:21,292: Mouse moved to (142, 515)
2019-05-05 17:25:21,293: Mouse scrolled at (142, 515)(0, -1)
2019-05-05 17:25:21,300: Mouse moved to (142, 517)
2019-05-05 17:25:21,308: Mouse moved to (141, 517)
2019-05-05 17:25:21,316: Mouse moved to (141, 519)
2019-05-05 17:25:21,316: Mouse scrolled at (141, 519)(0, -1)
2019-05-05 17:25:21,332: Mouse scrolled at (141, 519)(0, -1)
2019-05-05 17:25:21,340: Mouse moved to (141, 520)
2019-05-05 17:25:21,348: Mouse scrolled at (141, 520)(0, -1)
2019-05-05 17:25:21,363: Mouse moved to (141, 521)
2019-05-05 17:25:21,379: Mouse scrolled at (141, 521)(0, -1)
2019-05-05 17:25:21,553: Mouse moved to (142, 521)
2019-05-05 17:25:21,569: Mouse moved to (142, 521)
2019-05-05 17:25:21,601: Mouse moved to (142, 521)
2019-05-05 17:25:21,640: Mouse moved to (142, 522)
2019-05-05 17:25:21,648: Mouse moved to (142, 522)
2019-05-05 17:25:21,665: Mouse moved to (142, 523)
2019-05-05 17:25:21,712: Mouse moved to (142, 523)
2019-05-05 17:25:21,854: Mouse moved to (142, 524)
2019-05-05 17:25:21,878: Mouse moved to (143, 524)
2019-05-05 17:25:21,901: Mouse moved to (143, 524)
2019-05-05 17:25:21,925: Mouse moved to (143, 524)
2019-05-05 17:25:21,949: Mouse moved to (143, 525)
2019-05-05 17:25:22,147: Mouse moved to (144, 525)
2019-05-05 17:25:22,155: Mouse moved to (144, 525)
2019-05-05 17:25:22,171: Mouse moved to (145, 525)
2019-05-05 17:25:22,179: Mouse moved to (147, 526)
2019-05-05 17:25:22,186: Mouse moved to (149, 527)
2019-05-05 17:25:22,194: Mouse moved to (152, 527)
2019-05-05 17:25:22,202: Mouse moved to (157, 528)
2019-05-05 17:25:22,210: Mouse moved to (169, 528)
2019-05-05 17:25:22,218: Mouse moved to (185, 528)
2019-05-05 17:25:22,226: Mouse moved to (213, 528)
2019-05-05 17:25:22,234: Mouse moved to (252, 524)
2019-05-05 17:25:22,242: Mouse moved to (286, 520)
2019-05-05 17:25:22,250: Mouse moved to (333, 514)
2019-05-05 17:25:22,258: Mouse moved to (375, 508)
2019-05-05 17:25:22,266: Mouse moved to (421, 498)
2019-05-05 17:25:22,273: Mouse moved to (459, 488)
2019-05-05 17:25:22,281: Mouse moved to (499, 480)
2019-05-05 17:25:22,290: Mouse moved to (547, 470)
2019-05-05 17:25:22,297: Mouse moved to (585, 464)
2019-05-05 17:25:22,305: Mouse moved to (621, 460)
2019-05-05 17:25:22,314: Mouse moved to (663, 452)
2019-05-05 17:25:22,321: Mouse moved to (699, 446)
2019-05-05 17:25:22,329: Mouse moved to (733, 442)
2019-05-05 17:25:22,337: Mouse moved to (769, 436)
2019-05-05 17:25:22,345: Mouse moved to (797, 432)
2019-05-05 17:25:22,353: Mouse moved to (819, 426)
2019-05-05 17:25:22,362: Mouse moved to (839, 422)
2019-05-05 17:25:22,368: Mouse moved to (857, 418)
2019-05-05 17:25:22,376: Mouse moved to (867, 416)
2019-05-05 17:25:22,384: Mouse moved to (873, 416)
2019-05-05 17:25:22,392: Mouse moved to (877, 414)
2019-05-05 17:25:22,400: Mouse moved to (879, 414)
2019-05-05 17:25:22,479: Mouse moved to (879, 418)
2019-05-05 17:25:22,487: Mouse moved to (879, 420)
2019-05-05 17:25:22,495: Mouse moved to (879, 427)
2019-05-05 17:25:22,503: Mouse moved to (879, 437)
2019-05-05 17:25:22,511: Mouse moved to (879, 453)
2019-05-05 17:25:22,519: Mouse moved to (877, 464)
2019-05-05 17:25:22,527: Mouse moved to (874, 479)
2019-05-05 17:25:22,535: Mouse moved to (869, 502)
2019-05-05 17:25:22,543: Mouse moved to (868, 523)
2019-05-05 17:25:22,550: Mouse moved to (862, 541)
2019-05-05 17:25:22,558: Mouse moved to (855, 564)
2019-05-05 17:25:22,566: Mouse moved to (851, 578)
2019-05-05 17:25:22,574: Mouse moved to (846, 595)
2019-05-05 17:25:22,582: Mouse moved to (838, 608)
2019-05-05 17:25:22,590: Mouse moved to (831, 621)
2019-05-05 17:25:22,598: Mouse moved to (825, 630)
2019-05-05 17:25:22,606: Mouse moved to (822, 633)
2019-05-05 17:25:22,614: Mouse moved to (816, 639)
2019-05-05 17:25:22,622: Mouse moved to (813, 644)
2019-05-05 17:25:22,630: Mouse moved to (811, 646)
2019-05-05 17:25:22,639: Mouse moved to (810, 647)
2019-05-05 17:25:22,645: Mouse moved to (808, 649)
2019-05-05 17:25:22,733: Mouse moved to (809, 649)
2019-05-05 17:25:22,748: Mouse moved to (810, 649)
2019-05-05 17:25:22,756: Mouse moved to (811, 649)
2019-05-05 17:25:22,772: Mouse moved to (813, 649)
2019-05-05 17:25:22,780: Mouse moved to (814, 649)
2019-05-05 17:25:22,796: Mouse moved to (819, 649)
2019-05-05 17:25:22,804: Mouse moved to (822, 649)
2019-05-05 17:25:22,813: Mouse moved to (826, 650)
2019-05-05 17:25:22,820: Mouse moved to (830, 650)
2019-05-05 17:25:22,828: Mouse moved to (838, 650)
2019-05-05 17:25:22,835: Mouse moved to (845, 650)
2019-05-05 17:25:22,843: Mouse moved to (851, 650)
2019-05-05 17:25:22,851: Mouse moved to (857, 650)
2019-05-05 17:25:22,859: Mouse moved to (862, 650)
2019-05-05 17:25:22,867: Mouse moved to (867, 650)
2019-05-05 17:25:22,876: Mouse moved to (871, 650)
2019-05-05 17:25:22,883: Mouse moved to (876, 650)
2019-05-05 17:25:22,891: Mouse moved to (881, 650)
2019-05-05 17:25:22,899: Mouse moved to (884, 650)
2019-05-05 17:25:22,907: Mouse moved to (888, 650)
2019-05-05 17:25:22,915: Mouse moved to (891, 650)
2019-05-05 17:25:22,923: Mouse moved to (896, 650)
2019-05-05 17:25:22,930: Mouse moved to (899, 650)
2019-05-05 17:25:22,938: Mouse moved to (902, 650)
2019-05-05 17:25:22,946: Mouse moved to (905, 650)
2019-05-05 17:25:22,954: Mouse moved to (906, 650)
2019-05-05 17:25:22,962: Mouse moved to (908, 651)
2019-05-05 17:25:22,970: Mouse moved to (912, 652)
2019-05-05 17:25:22,970: Mouse scrolled at (912, 652)(0, 1)
2019-05-05 17:25:22,978: Mouse moved to (914, 653)
2019-05-05 17:25:22,986: Mouse moved to (917, 655)
2019-05-05 17:25:22,994: Mouse moved to (921, 655)
2019-05-05 17:25:22,995: Mouse scrolled at (921, 655)(0, 1)
2019-05-05 17:25:23,002: Mouse moved to (923, 657)
2019-05-05 17:25:23,010: Mouse moved to (926, 658)
2019-05-05 17:25:23,018: Mouse moved to (928, 659)
2019-05-05 17:25:23,026: Mouse moved to (930, 660)
2019-05-05 17:25:23,034: Mouse moved to (932, 661)
2019-05-05 17:25:23,034: Mouse scrolled at (932, 661)(0, 1)
2019-05-05 17:25:23,041: Mouse moved to (934, 662)
2019-05-05 17:25:23,049: Mouse moved to (935, 662)
2019-05-05 17:25:23,057: Mouse moved to (937, 662)
2019-05-05 17:25:23,065: Mouse moved to (938, 663)
2019-05-05 17:25:23,073: Mouse moved to (939, 663)
2019-05-05 17:25:23,081: Mouse moved to (940, 663)
2019-05-05 17:25:23,089: Mouse moved to (942, 664)
2019-05-05 17:25:23,097: Mouse moved to (943, 664)
2019-05-05 17:25:23,105: Mouse moved to (944, 664)
2019-05-05 17:25:23,113: Mouse moved to (945, 664)
2019-05-05 17:25:23,352: Mouse scrolled at (945, 664)(0, -1)
2019-05-05 17:25:23,367: Mouse scrolled at (945, 664)(0, -1)
2019-05-05 17:25:23,382: Mouse scrolled at (945, 664)(0, -1)
2019-05-05 17:25:23,390: Mouse scrolled at (945, 664)(0, -1)
2019-05-05 17:25:23,406: Mouse scrolled at (945, 664)(0, -1)
2019-05-05 17:25:23,430: Mouse scrolled at (945, 664)(0, -1)
2019-05-05 17:25:23,438: Mouse moved to (944, 663)
2019-05-05 17:25:23,445: Mouse moved to (943, 661)
2019-05-05 17:25:23,453: Mouse moved to (943, 660)
2019-05-05 17:25:23,461: Mouse moved to (943, 659)
2019-05-05 17:25:23,469: Mouse moved to (942, 657)
2019-05-05 17:25:23,478: Mouse moved to (941, 655)
2019-05-05 17:25:23,484: Mouse moved to (941, 654)
2019-05-05 17:25:23,492: Mouse moved to (941, 652)
2019-05-05 17:25:23,508: Mouse moved to (941, 651)
2019-05-05 17:25:23,516: Mouse moved to (941, 650)
2019-05-05 17:25:23,533: Mouse moved to (941, 649)
2019-05-05 17:25:23,556: Mouse moved to (941, 647)
2019-05-05 17:25:23,564: Mouse moved to (942, 647)
2019-05-05 17:25:23,572: Mouse moved to (943, 647)
2019-05-05 17:25:23,580: Mouse moved to (944, 646)
2019-05-05 17:25:23,595: Mouse moved to (945, 646)
2019-05-05 17:25:23,612: Mouse moved to (947, 646)
2019-05-05 17:25:23,619: Mouse moved to (949, 646)
2019-05-05 17:25:23,627: Mouse moved to (951, 646)
2019-05-05 17:25:23,635: Mouse moved to (954, 646)
2019-05-05 17:25:23,643: Mouse moved to (958, 646)
2019-05-05 17:25:23,651: Mouse moved to (965, 646)
2019-05-05 17:25:23,659: Mouse moved to (975, 646)
2019-05-05 17:25:23,667: Mouse moved to (991, 643)
2019-05-05 17:25:23,675: Mouse moved to (1006, 642)
2019-05-05 17:25:23,683: Mouse moved to (1017, 640)
2019-05-05 17:25:23,691: Mouse moved to (1031, 639)
2019-05-05 17:25:23,698: Mouse moved to (1037, 639)
2019-05-05 17:25:23,706: Mouse moved to (1046, 638)
2019-05-05 17:25:23,714: Mouse moved to (1051, 638)
2019-05-05 17:25:23,722: Mouse moved to (1057, 638)
2019-05-05 17:25:23,730: Mouse moved to (1058, 638)
2019-05-05 17:25:23,905: Mouse clicked at (1058, 638) with Button.left
2019-05-05 17:25:54,692: Mouse clicked at (592, 661) with Button.left
2019-05-05 17:25:54,991: Mouse moved to (591, 661)
2019-05-05 17:25:54,999: Mouse moved to (590, 660)
2019-05-05 17:25:55,577: Mouse moved to (587, 659)
2019-05-05 17:25:55,585: Mouse moved to (585, 658)
2019-05-05 17:25:55,593: Mouse moved to (583, 658)
2019-05-05 17:25:55,601: Mouse moved to (579, 658)
2019-05-05 17:25:55,609: Mouse moved to (566, 660)
2019-05-05 17:25:55,617: Mouse moved to (544, 662)
2019-05-05 17:25:55,625: Mouse moved to (517, 669)
2019-05-05 17:25:55,633: Mouse moved to (490, 675)
2019-05-05 17:25:55,640: Mouse moved to (463, 677)
2019-05-05 17:25:55,648: Mouse moved to (433, 679)
2019-05-05 17:25:55,656: Mouse moved to (401, 681)
2019-05-05 17:25:55,664: Mouse moved to (371, 681)
2019-05-05 17:25:55,672: Mouse moved to (341, 683)
2019-05-05 17:25:55,680: Mouse moved to (307, 687)
2019-05-05 17:25:55,688: Mouse moved to (273, 691)
2019-05-05 17:25:55,696: Mouse moved to (239, 693)
2019-05-05 17:25:55,704: Mouse moved to (211, 695)
2019-05-05 17:25:55,712: Mouse moved to (189, 697)
2019-05-05 17:25:55,720: Mouse moved to (171, 699)
2019-05-05 17:25:55,728: Mouse moved to (155, 701)
2019-05-05 17:25:55,735: Mouse moved to (141, 701)
2019-05-05 17:25:55,743: Mouse moved to (127, 701)
2019-05-05 17:25:55,751: Mouse moved to (119, 701)
2019-05-05 17:25:55,759: Mouse moved to (113, 701)
2019-05-05 17:25:55,767: Mouse moved to (107, 701)
2019-05-05 17:25:55,775: Mouse moved to (103, 701)
2019-05-05 17:25:55,783: Mouse moved to (99, 701)
2019-05-05 17:25:55,799: Mouse moved to (97, 701)
2019-05-05 17:25:55,832: Mouse moved to (96, 701)
2019-05-05 17:25:55,839: Mouse moved to (94, 701)
2019-05-05 17:25:55,846: Mouse moved to (91, 701)
2019-05-05 17:25:55,854: Mouse moved to (87, 701)
2019-05-05 17:25:55,863: Mouse moved to (84, 701)
2019-05-05 17:25:55,870: Mouse moved to (79, 702)
2019-05-05 17:25:55,878: Mouse moved to (73, 703)
2019-05-05 17:25:55,886: Mouse moved to (69, 703)
2019-05-05 17:25:55,894: Mouse moved to (64, 705)
2019-05-05 17:25:55,902: Mouse moved to (59, 706)
2019-05-05 17:25:55,910: Mouse moved to (54, 707)
2019-05-05 17:25:55,920: Mouse moved to (50, 708)
2019-05-05 17:25:55,926: Mouse moved to (46, 709)
2019-05-05 17:25:55,935: Mouse moved to (40, 711)
2019-05-05 17:25:55,942: Mouse moved to (35, 713)
2019-05-05 17:25:55,949: Mouse moved to (29, 714)
2019-05-05 17:25:55,957: Mouse moved to (23, 715)
2019-05-05 17:25:55,965: Mouse moved to (18, 717)
2019-05-05 17:25:55,973: Mouse moved to (14, 719)
2019-05-05 17:25:55,981: Mouse moved to (12, 720)
2019-05-05 17:25:55,989: Mouse moved to (11, 720)
2019-05-05 17:25:55,997: Mouse moved to (10, 721)
2019-05-05 17:25:56,021: Mouse moved to (10, 722)
2019-05-05 17:25:56,029: Mouse moved to (10, 723)
2019-05-05 17:25:56,046: Mouse moved to (10, 725)
2019-05-05 17:25:56,052: Mouse moved to (10, 726)
2019-05-05 17:25:56,068: Mouse moved to (10, 728)
2019-05-05 17:25:56,077: Mouse moved to (10, 729)
2019-05-05 17:25:56,084: Mouse moved to (10, 731)
2019-05-05 17:25:56,093: Mouse moved to (10, 733)
2019-05-05 17:25:56,100: Mouse moved to (10, 735)
2019-05-05 17:25:56,109: Mouse moved to (10, 737)
2019-05-05 17:25:56,116: Mouse moved to (11, 739)
2019-05-05 17:25:56,124: Mouse moved to (12, 741)
2019-05-05 17:25:56,132: Mouse moved to (12, 743)
2019-05-05 17:25:56,140: Mouse moved to (13, 745)
2019-05-05 17:25:56,148: Mouse moved to (14, 747)
2019-05-05 17:25:56,156: Mouse moved to (14, 748)
2019-05-05 17:25:56,163: Mouse moved to (15, 749)
2019-05-05 17:25:56,171: Mouse moved to (15, 751)
2019-05-05 17:25:56,179: Mouse moved to (15, 752)
2019-05-05 17:25:56,187: Mouse moved to (16, 752)
2019-05-05 17:25:56,195: Mouse moved to (16, 753)
2019-05-05 17:25:56,307: Mouse clicked at (16, 753) with Button.left
2019-05-05 17:25:56,454: Mouse moved to (16, 752)
2019-05-05 17:25:56,455: Mouse moved to (17, 747)
2019-05-05 17:25:56,726: Mouse moved to (23, 740)
2019-05-05 17:25:56,734: Mouse moved to (26, 736)
2019-05-05 17:25:56,742: Mouse moved to (29, 730)
2019-05-05 17:25:56,751: Mouse moved to (32, 724)
2019-05-05 17:25:56,758: Mouse moved to (33, 720)
2019-05-05 17:25:56,765: Mouse moved to (34, 715)
2019-05-05 17:25:56,773: Mouse moved to (34, 712)
2019-05-05 17:25:56,782: Mouse moved to (34, 710)
2019-05-05 17:25:56,789: Mouse moved to (35, 710)
2019-05-05 17:25:56,806: Mouse moved to (35, 708)
2019-05-05 17:25:56,813: Mouse moved to (35, 705)
2019-05-05 17:25:56,821: Mouse moved to (36, 703)
2019-05-05 17:25:56,829: Mouse moved to (38, 699)
2019-05-05 17:25:56,844: Mouse moved to (40, 694)
2019-05-05 17:25:56,861: Mouse moved to (47, 679)
2019-05-05 17:25:56,883: Mouse moved to (54, 662)
2019-05-05 17:25:56,886: Mouse moved to (69, 636)
2019-05-05 17:25:56,893: Mouse moved to (73, 629)
2019-05-05 17:25:56,900: Mouse moved to (75, 626)
2019-05-05 17:25:56,911: Mouse moved to (77, 623)
2019-05-05 17:25:56,917: Mouse moved to (77, 621)
2019-05-05 17:25:56,929: Mouse moved to (77, 619)
2019-05-05 17:25:56,940: Mouse moved to (78, 616)
2019-05-05 17:25:56,948: Mouse moved to (78, 615)
2019-05-05 17:25:56,964: Mouse moved to (78, 614)
2019-05-05 17:25:56,979: Mouse moved to (78, 613)
2019-05-05 17:25:57,011: Mouse moved to (78, 612)
2019-05-05 17:25:57,035: Mouse moved to (78, 611)
2019-05-05 17:25:57,051: Mouse moved to (78, 610)
2019-05-05 17:25:57,067: Mouse moved to (78, 609)
2019-05-05 17:25:57,083: Mouse moved to (78, 608)
2019-05-05 17:25:57,171: Mouse clicked at (78, 608) with Button.left
2019-05-05 17:25:57,264: Mouse moved to (77, 608)
2019-05-05 17:25:57,272: Mouse moved to (76, 607)
2019-05-05 17:25:57,280: Mouse moved to (75, 607)
2019-05-05 17:25:57,486: Mouse moved to (78, 606)
2019-05-05 17:25:57,494: Mouse moved to (91, 601)
2019-05-05 17:25:57,502: Mouse moved to (127, 591)
2019-05-05 17:25:57,511: Mouse moved to (165, 579)
2019-05-05 17:25:57,518: Mouse moved to (209, 563)
2019-05-05 17:25:57,526: Mouse moved to (255, 541)
2019-05-05 17:25:57,534: Mouse moved to (295, 525)
2019-05-05 17:25:57,542: Mouse moved to (335, 503)
2019-05-05 17:25:57,550: Mouse moved to (377, 481)
2019-05-05 17:25:57,558: Mouse moved to (417, 457)
2019-05-05 17:25:57,565: Mouse moved to (457, 433)
2019-05-05 17:25:57,573: Mouse moved to (499, 411)
2019-05-05 17:25:57,581: Mouse moved to (543, 389)
2019-05-05 17:25:57,589: Mouse moved to (583, 367)
2019-05-05 17:25:57,597: Mouse moved to (621, 347)
2019-05-05 17:25:57,605: Mouse moved to (659, 325)
2019-05-05 17:25:57,613: Mouse moved to (693, 305)
2019-05-05 17:25:57,621: Mouse moved to (731, 285)
2019-05-05 17:25:57,629: Mouse moved to (767, 267)
2019-05-05 17:25:57,637: Mouse moved to (795, 247)
2019-05-05 17:25:57,645: Mouse moved to (819, 231)
2019-05-05 17:25:57,652: Mouse moved to (839, 215)
2019-05-05 17:25:57,660: Mouse moved to (859, 203)
2019-05-05 17:25:57,668: Mouse moved to (869, 197)
2019-05-05 17:25:57,676: Mouse moved to (875, 191)
2019-05-05 17:25:57,684: Mouse moved to (877, 187)
2019-05-05 17:25:57,692: Mouse moved to (877, 185)
2019-05-05 17:25:57,700: Mouse moved to (879, 185)
2019-05-05 17:25:57,710: Mouse moved to (879, 183)
2019-05-05 17:25:57,716: Mouse moved to (879, 182)
2019-05-05 17:25:57,725: Mouse moved to (879, 180)
2019-05-05 17:25:57,732: Mouse moved to (879, 178)
2019-05-05 17:25:57,740: Mouse moved to (879, 177)
2019-05-05 17:25:57,747: Mouse moved to (879, 175)
2019-05-05 17:25:57,755: Mouse moved to (879, 174)
2019-05-05 17:25:57,772: Mouse moved to (879, 173)
2019-05-05 17:25:57,779: Mouse moved to (879, 172)
2019-05-05 17:25:57,787: Mouse moved to (880, 171)
2019-05-05 17:25:57,795: Mouse moved to (884, 167)
2019-05-05 17:25:57,803: Mouse moved to (888, 163)
2019-05-05 17:25:57,811: Mouse moved to (895, 158)
2019-05-05 17:25:57,819: Mouse moved to (901, 153)
2019-05-05 17:25:57,827: Mouse moved to (909, 146)
2019-05-05 17:25:57,836: Mouse moved to (914, 142)
2019-05-05 17:25:57,842: Mouse moved to (919, 138)
2019-05-05 17:25:57,850: Mouse moved to (924, 133)
2019-05-05 17:25:57,858: Mouse moved to (928, 129)
2019-05-05 17:25:57,866: Mouse moved to (931, 126)
2019-05-05 17:25:57,874: Mouse moved to (935, 121)
2019-05-05 17:25:57,882: Mouse moved to (936, 120)
2019-05-05 17:25:57,892: Mouse moved to (939, 116)
2019-05-05 17:25:57,898: Mouse moved to (941, 113)
2019-05-05 17:25:57,906: Mouse moved to (941, 111)
2019-05-05 17:25:57,914: Mouse moved to (942, 109)
2019-05-05 17:25:57,930: Mouse moved to (942, 108)
2019-05-05 17:25:57,938: Mouse moved to (942, 107)
2019-05-05 17:25:57,945: Mouse moved to (942, 106)
2019-05-05 17:25:57,953: Mouse moved to (941, 105)
2019-05-05 17:25:57,961: Mouse moved to (940, 104)
2019-05-05 17:25:57,969: Mouse moved to (939, 103)
2019-05-05 17:25:57,977: Mouse moved to (938, 103)
2019-05-05 17:25:57,993: Mouse moved to (936, 102)
2019-05-05 17:25:58,001: Mouse moved to (934, 101)
2019-05-05 17:25:58,009: Mouse moved to (933, 100)
2019-05-05 17:25:58,017: Mouse moved to (931, 98)
2019-05-05 17:25:58,026: Mouse moved to (928, 97)
2019-05-05 17:25:58,033: Mouse moved to (927, 96)
2019-05-05 17:25:58,042: Mouse moved to (924, 93)
2019-05-05 17:25:58,048: Mouse moved to (923, 92)
2019-05-05 17:25:58,056: Mouse moved to (921, 91)
2019-05-05 17:25:58,064: Mouse moved to (918, 89)
2019-05-05 17:25:58,072: Mouse moved to (916, 87)
2019-05-05 17:25:58,080: Mouse moved to (914, 84)
2019-05-05 17:25:58,088: Mouse moved to (911, 79)
2019-05-05 17:25:58,096: Mouse moved to (911, 78)
2019-05-05 17:25:58,106: Mouse moved to (911, 76)
2019-05-05 17:25:58,112: Mouse moved to (911, 75)
2019-05-05 17:25:58,120: Mouse moved to (911, 74)
2019-05-05 17:25:58,128: Mouse moved to (911, 72)
2019-05-05 17:25:58,143: Mouse moved to (911, 71)
2019-05-05 17:25:58,151: Mouse moved to (911, 70)
2019-05-05 17:25:58,159: Mouse moved to (912, 69)
2019-05-05 17:25:58,167: Mouse moved to (913, 68)
2019-05-05 17:25:58,175: Mouse moved to (914, 67)
2019-05-05 17:25:58,192: Mouse moved to (915, 67)
2019-05-05 17:25:58,199: Mouse moved to (915, 66)
2019-05-05 17:25:58,208: Mouse moved to (916, 66)
2019-05-05 17:25:58,215: Mouse moved to (916, 65)
2019-05-05 17:25:58,223: Mouse moved to (917, 65)
2019-05-05 17:25:58,231: Mouse moved to (918, 65)
2019-05-05 17:25:58,238: Mouse moved to (918, 64)
2019-05-05 17:25:58,246: Mouse moved to (919, 64)
2019-05-05 17:25:58,254: Mouse moved to (920, 63)
2019-05-05 17:25:58,270: Mouse moved to (922, 63)
2019-05-05 17:25:58,278: Mouse moved to (925, 62)
2019-05-05 17:25:58,286: Mouse moved to (931, 62)
2019-05-05 17:25:58,294: Mouse moved to (936, 62)
2019-05-05 17:25:58,302: Mouse moved to (941, 61)
2019-05-05 17:25:58,310: Mouse moved to (947, 61)
2019-05-05 17:25:58,318: Mouse moved to (953, 60)
2019-05-05 17:25:58,326: Mouse moved to (957, 60)
2019-05-05 17:25:58,334: Mouse moved to (960, 60)
2019-05-05 17:25:58,342: Mouse moved to (961, 60)
2019-05-05 17:25:58,349: Mouse moved to (962, 60)
2019-05-05 17:25:58,357: Mouse moved to (963, 60)
2019-05-05 17:25:58,373: Mouse moved to (964, 60)
2019-05-05 17:25:58,389: Mouse moved to (965, 60)
2019-05-05 17:25:58,397: Mouse moved to (966, 60)
2019-05-05 17:25:58,405: Mouse moved to (967, 60)
2019-05-05 17:25:58,413: Mouse moved to (969, 60)
2019-05-05 17:25:58,421: Mouse moved to (970, 60)
2019-05-05 17:25:58,429: Mouse moved to (971, 60)
2019-05-05 17:25:58,436: Mouse moved to (972, 60)
2019-05-05 17:25:58,445: Mouse moved to (973, 61)
2019-05-05 17:25:58,460: Mouse moved to (974, 61)
2019-05-05 17:25:58,476: Mouse moved to (977, 63)
2019-05-05 17:25:58,484: Mouse moved to (981, 63)
2019-05-05 17:25:58,492: Mouse moved to (983, 63)
2019-05-05 17:25:58,500: Mouse moved to (987, 64)
2019-05-05 17:25:58,508: Mouse moved to (991, 65)
2019-05-05 17:25:58,516: Mouse moved to (993, 65)
2019-05-05 17:25:58,524: Mouse moved to (995, 66)
2019-05-05 17:25:58,532: Mouse moved to (997, 66)
2019-05-05 17:25:58,539: Mouse moved to (999, 67)
2019-05-05 17:25:58,547: Mouse moved to (1000, 67)
2019-05-05 17:25:58,555: Mouse moved to (1000, 68)
2019-05-05 17:25:58,563: Mouse moved to (1002, 68)
2019-05-05 17:25:58,571: Mouse moved to (1003, 69)
2019-05-05 17:25:58,579: Mouse moved to (1004, 69)
2019-05-05 17:25:58,587: Mouse moved to (1006, 70)
2019-05-05 17:25:58,595: Mouse moved to (1009, 70)
2019-05-05 17:25:58,603: Mouse moved to (1010, 70)
2019-05-05 17:25:58,611: Mouse moved to (1013, 70)
2019-05-05 17:25:58,619: Mouse moved to (1015, 70)
2019-05-05 17:25:58,634: Mouse moved to (1017, 70)
2019-05-05 17:25:58,642: Mouse moved to (1018, 70)
2019-05-05 17:25:58,658: Mouse moved to (1019, 70)
2019-05-05 17:25:59,363: Mouse moved to (1018, 70)
2019-05-05 17:25:59,371: Mouse moved to (1016, 70)
2019-05-05 17:25:59,379: Mouse moved to (1014, 70)
2019-05-05 17:25:59,387: Mouse moved to (1012, 70)
2019-05-05 17:25:59,395: Mouse moved to (1010, 70)
2019-05-05 17:25:59,403: Mouse moved to (1008, 70)
2019-05-05 17:25:59,411: Mouse moved to (1007, 70)
2019-05-05 17:25:59,419: Mouse moved to (1005, 70)
2019-05-05 17:25:59,426: Mouse moved to (1004, 70)
2019-05-05 17:25:59,434: Mouse moved to (1003, 70)
